,Total nodes,Total edges,Mean degree weight=count,Mean degree weight=duration(seconds),Degree heterogeneity,Degree heterogeneity (count),Degree heterogeneity (total duration (seconds)),Degree aassortativity,Degree aassortativity (count),Degree aassortativity (total duration (seconds)),Reciprocity,Network density,Global efficiency,Transitivity,Number of connected components,Average clustering coefficient unweighted,Average clustering coefficient weight=count,Average clustering coefficient weight=duration(seconds),Average betweenness centrality unweighted,Average betweenness centrality weight=count,Average betweenness centrality weight=duration(seconds),Average closseness centrality unweighted,Average closseness centrality weight=count,Average closseness centrality weight=duration(seconds),Newman modularity unweighted,Newman_modularity weight=count,Newman_modularity weight=dration(seconds)
7467,12.0,132.0,1335.5,688.298611111111,0.0,0.09106545309330359,0.08684390943429857,,-0.06738670756726152,-0.02989180576780497,1.0,1.0,1.0,1.0,1.0,1.0,0.6282204376718904,0.5197895411535943,0.0,0.003409090909090909,0.009090909090909092,1.0,0.01662506064120971,0.032816005909323646,0.0,0.0,2.220446049250313e-16
9407,12.0,132.0,1254.5,647.2430555555555,0.0,0.14188042868658146,0.10649307256840561,,-0.08400864794582868,-0.0861657312067129,1.0,1.0,1.0,1.0,1.0,1.0,0.5893961964007198,0.5863023945198687,0.0,0.0053030303030303025,0.003787878787878788,1.0,0.017914696588729913,0.03436658858307624,0.0,0.0,-4.440892098500626e-16
4159,12.0,132.0,1184.8333333333333,620.6805555555555,0.0,0.14023615340721443,0.12088346753005504,,-0.08822816512620946,-0.06915717036187159,1.0,1.0,1.0,1.0,1.0,1.0,0.5444439652487848,0.5137933344613469,0.0,0.007954545454545455,0.010606060606060605,1.0,0.01892048079282629,0.03668595686897235,0.0,0.0,-4.440892098500626e-16
635,12.0,132.0,1342.5,687.8194444444443,0.0,0.14808907431213017,0.08282556901322409,,-0.08107227466036505,-0.058209752358945925,1.0,1.0,1.0,1.0,1.0,1.0,0.534589685760442,0.5665294638818382,0.0,0.004924242424242424,0.0015151515151515152,1.0,0.016736631324456522,0.03223329109536995,0.0,0.0,2.220446049250313e-16
1227,12.0,132.0,1260.0,690.7777777777778,0.0,0.10672906574324918,0.08535118902311889,,-0.07644824863645239,-0.05576806107180765,1.0,1.0,1.0,1.0,1.0,1.0,0.5850638778636611,0.4913453882716783,0.0,0.007954545454545454,0.009848484848484848,1.0,0.017961116897660955,0.032879608416035634,0.0,0.0,-4.440892098500626e-16
5649,12.0,132.0,1218.8333333333333,638.8125000000001,0.0,0.12128653526025174,0.10750060981332565,,-0.06842367265307878,-0.04564700780938087,1.0,1.0,1.0,1.0,1.0,1.0,0.6410065042623966,0.5306871255355201,0.0,0.0003787878787878788,0.014393939393939395,1.0,0.018270731738633434,0.035686636658354094,0.0,0.0,4.440892098500626e-16
5180,12.0,132.0,1312.8333333333333,742.4444444444443,0.0,0.12894081199236793,0.08087232659396516,,-0.08006563725101168,-0.022900817783345625,1.0,1.0,1.0,1.0,1.0,1.0,0.5783995831995389,0.47015823868568596,0.0,0.004166666666666667,0.009090909090909092,1.0,0.01695986027077026,0.03012944745014438,0.0,0.0,-2.220446049250313e-16
2357,12.0,132.0,1322.1666666666667,680.9444444444445,0.0,0.15738049910490087,0.12172666461715753,,-0.087614917814784,-0.08116640236354343,1.0,1.0,1.0,1.0,1.0,1.0,0.5647309261167093,0.5450971772081129,0.0,0.015909090909090907,0.02045454545454545,1.0,0.017390088122103995,0.03405638131617363,0.0,0.0,4.440892098500626e-16
5301,12.0,132.0,1379.3333333333333,733.6944444444445,0.0,0.14741411072107222,0.11358167221273728,,-0.07944323303051701,-0.06608327938157271,1.0,1.0,1.0,1.0,1.0,1.0,0.5888089901275899,0.5160932728486334,0.0,0.006818181818181818,0.010606060606060605,1.0,0.016342839830852763,0.030910387336953716,0.0,0.0,4.440892098500626e-16
6142,12.0,132.0,1365.5,669.7638888888889,0.0,0.13200737302016266,0.08675270282957809,,-0.08897348701045893,-0.04943234752492913,1.0,1.0,1.0,1.0,1.0,1.0,0.5086178627772081,0.5904554566865966,0.0,0.0015151515151515152,0.0030303030303030303,1.0,0.016383649642691577,0.03315525516117441,0.0,0.0,-6.661338147750939e-16
1728,12.0,132.0,1280.5,709.6388888888888,0.0,0.08037380492051803,0.09384638662853058,,-0.05916372994626768,-0.05264126845202676,1.0,1.0,1.0,1.0,1.0,1.0,0.6521650332839478,0.4980408338940768,0.0,0.0015151515151515152,0.005303030303030303,1.0,0.01729971607437381,0.031387139164383175,0.0,0.0,0.0
6996,12.0,132.0,1251.0,683.7777777777777,0.0,0.0955790297357552,0.08220180178143555,,-0.06873082288822312,-0.03488384315673294,1.0,1.0,1.0,1.0,1.0,1.0,0.6162317957974291,0.5790098285877776,0.0,0.0022727272727272726,0.007575757575757576,1.0,0.01778718127459768,0.032742376538558146,0.0,0.0,-1.1102230246251565e-16
750,12.0,132.0,1311.1666666666667,681.8541666666666,0.0,0.08482207791543507,0.08810072326921817,,-0.07878710478536054,-0.05584757911809082,1.0,1.0,1.0,1.0,1.0,1.0,0.5831647506167529,0.5115578972277735,0.0,0.0,0.004545454545454546,1.0,0.016886326682741527,0.03278853590649714,0.0,0.0,-2.220446049250313e-16
3437,12.0,132.0,1384.6666666666667,658.375,0.0,0.1175480213819798,0.07729060664922678,,-0.08406726684237573,-0.0634713044845842,1.0,1.0,1.0,1.0,1.0,1.0,0.5780962825405673,0.6266312092048949,0.0,0.0015151515151515152,0.0022727272727272726,1.0,0.016063591755197285,0.03369638483817466,0.0,0.0,2.220446049250313e-16
777,12.0,132.0,1491.6666666666667,724.4583333333334,0.0,0.14597841261906436,0.1298230671367008,,-0.07818684197728158,-0.06822159446524614,1.0,1.0,1.0,1.0,1.0,1.0,0.6315843831328212,0.584366274356523,0.0,0.014393939393939395,0.022727272727272724,1.0,0.015575449825791692,0.03293886271504013,0.0,0.0,2.220446049250313e-16
2740,12.0,132.0,1195.0,656.0555555555555,0.0,0.14180911586187422,0.12205629964464221,,-0.08293345293192808,-0.07209095119992344,1.0,1.0,1.0,1.0,1.0,1.0,0.5831755899290325,0.5324067735423337,0.0,0.008712121212121213,0.012878787878787878,1.0,0.018888670144241792,0.03477505092208607,0.0,0.0,0.0
6306,12.0,132.0,1344.3333333333333,724.2847222222223,0.0,0.06854133538496215,0.07613080596414205,,-0.049560711096677,-0.05104015434052791,1.0,1.0,1.0,1.0,1.0,1.0,0.6148441632498981,0.5556459009291453,0.0,0.0007575757575757576,0.00909090909090909,1.0,0.016404328559058618,0.03085943941980705,0.0,0.0,-7.771561172376096e-16
8414,12.0,132.0,1326.8333333333333,661.7569444444445,0.0,0.09260374586389725,0.06535938948367705,,-0.06260095131848999,-0.04834606896706071,1.0,1.0,1.0,1.0,1.0,1.0,0.6074001564729731,0.6461334078157958,0.0,0.0015151515151515152,0.0,1.0,0.01671763745652791,0.033450413049967445,0.0,0.0,2.220446049250313e-16
5164,12.0,132.0,1401.1666666666667,700.4583333333334,0.0,0.08642629377605254,0.05653415662726856,,-0.05817807442936349,0.00925686979786185,1.0,1.0,1.0,1.0,1.0,1.0,0.5617056095900786,0.5688848587096155,0.0,0.0003787878787878788,0.0,1.0,0.015778695119871636,0.03161452452205917,0.0,0.0,-2.220446049250313e-16
9423,12.0,132.0,1305.5,685.0555555555557,0.0,0.12045969728727648,0.08839531335186376,,-0.07736080501430108,-0.06530683224088006,1.0,1.0,1.0,1.0,1.0,1.0,0.607071221943258,0.5906675901977014,0.0,0.006439393939393939,0.00909090909090909,1.0,0.017163520048518406,0.032543574218654586,0.0,0.0,0.0
8692,12.0,132.0,1160.6666666666667,638.0972222222222,0.0,0.09266781602194508,0.10656369966802318,,-0.07155475148785508,-0.06381872029706596,1.0,1.0,1.0,1.0,1.0,1.0,0.6156947298161666,0.5218161110914449,0.0,0.005681818181818183,0.010606060606060605,1.0,0.019244809743536567,0.035404440661300475,0.0,0.0,-4.440892098500626e-16
6840,12.0,132.0,1304.1666666666667,668.8055555555555,0.0,0.12358369306622627,0.10435711948779833,,-0.08384477309402491,-0.05547021116877791,1.0,1.0,1.0,1.0,1.0,1.0,0.5397974199472109,0.4727657499309988,0.0,0.0053030303030303025,0.015909090909090907,1.0,0.017309943536119216,0.034533599584633194,0.0,0.0,2.220446049250313e-16
952,12.0,132.0,1254.5,697.7083333333334,0.0,0.11475285691029741,0.09352347601215,,-0.08717918258756456,-0.07356071444968756,1.0,1.0,1.0,1.0,1.0,1.0,0.5904939948685614,0.5256741261531426,0.0,0.0030303030303030303,0.008333333333333333,1.0,0.01778441284118146,0.03201377851856895,0.0,0.0,-4.440892098500626e-16
2826,12.0,132.0,1328.5,717.2430555555557,0.0,0.13046168514208958,0.11979197203117538,,-0.08179593471738957,-0.055473120704992135,1.0,1.0,1.0,1.0,1.0,1.0,0.5597634276100002,0.4953322589992774,0.0,0.006818181818181818,0.004545454545454545,1.0,0.01692509819631961,0.03123621743456258,0.0,0.0,4.440892098500626e-16
7512,12.0,132.0,1444.8333333333333,707.8194444444445,0.0,0.09033170650039118,0.07119814835382442,,-0.07933645257550473,-0.040930079372028465,1.0,1.0,1.0,1.0,1.0,1.0,0.62447450681861,0.6044282748215495,0.0,0.0022727272727272726,0.0022727272727272726,1.0,0.015330608244419725,0.03127074191636942,0.0,0.0,0.0
5538,12.0,132.0,1144.5,639.6111111111111,0.0,0.14727554808784296,0.1003492672084296,,-0.08348043534682387,-0.05122548523524384,1.0,1.0,1.0,1.0,1.0,1.0,0.48350822338749716,0.4884708779648334,0.0,0.008333333333333333,0.010227272727272727,1.0,0.019768964058631364,0.03576056294302374,0.0,0.0,6.661338147750939e-16
5739,12.0,132.0,1315.5,697.048611111111,0.0,0.12696860007203975,0.09650036344187958,,-0.08381873364366324,-0.05966211175170153,1.0,1.0,1.0,1.0,1.0,1.0,0.5329610193056531,0.5850927557935766,0.0,0.003409090909090909,0.007575757575757575,1.0,0.01692859809888531,0.03207324540509202,0.0,0.0,6.661338147750939e-16
3375,12.0,132.0,1320.8333333333333,683.5208333333334,0.0,0.09795951832894668,0.08555227805361101,,-0.07194716197820315,-0.04014582092246878,1.0,1.0,1.0,1.0,1.0,1.0,0.6162896218027218,0.5839516956258357,0.0,0.0022727272727272726,0.006060606060606061,1.0,0.01691334280956284,0.032756766131785575,0.0,0.0,2.220446049250313e-16
8070,12.0,132.0,1253.8333333333333,670.2569444444443,0.0,0.16696424991006872,0.1619021986251798,,-0.08709822549657947,-0.0797094457398033,1.0,1.0,1.0,1.0,1.0,1.0,0.5867191880950418,0.5083909276339925,0.0,0.017803030303030303,0.022727272727272724,1.0,0.018395590733757003,0.035007747993519,0.0,0.0,-1.1102230246251565e-16
414,12.0,132.0,1079.5,599.4513888888889,0.0,0.154461849470474,0.11297424241433014,,-0.08215925937350307,-0.07671165111138757,1.0,1.0,1.0,1.0,1.0,1.0,0.5644779157195179,0.5582349750485344,0.0,0.003409090909090909,0.006818181818181818,1.0,0.020840974224056823,0.03760276071482669,0.0,0.0,-3.3306690738754696e-16
9100,12.0,132.0,1277.8333333333333,651.3819444444445,0.0,0.11572135051737648,0.09324097105550876,,-0.07888337761805483,-0.06753522985729275,1.0,1.0,1.0,1.0,1.0,1.0,0.6507713603736726,0.5687726931196279,0.0,0.0007575757575757576,0.0030303030303030303,1.0,0.017416638127486724,0.03427413039449088,0.0,0.0,2.220446049250313e-16
8080,12.0,132.0,1270.5,720.0069444444445,0.0,0.10375264882616211,0.07664453681298859,,-0.07209801640134762,-0.023608585141751955,1.0,1.0,1.0,1.0,1.0,1.0,0.5417222761254433,0.5531790887901649,0.0,0.0015151515151515152,0.0053030303030303025,1.0,0.017478690171152184,0.03122016234929632,0.0,0.0,0.0
1975,12.0,132.0,1442.6666666666667,698.9166666666666,0.0,0.11096576375026564,0.10861718475286698,,-0.07099142826659438,-0.06676142170935674,1.0,1.0,1.0,1.0,1.0,1.0,0.5868032037634869,0.607333146856184,0.0,0.004166666666666667,0.008333333333333333,1.0,0.01545985904562223,0.03236354057145103,0.0,0.0,2.220446049250313e-16
7992,12.0,132.0,1191.8333333333333,612.2986111111112,0.0,0.10583585706923931,0.07862081418417795,,-0.07862459597630164,-0.059608426366347486,1.0,1.0,1.0,1.0,1.0,1.0,0.5661075340632339,0.5277171357116971,0.0,0.0053030303030303025,0.006060606060606061,1.0,0.018737115790108227,0.03649150911050648,0.0,0.0,4.440892098500626e-16
8860,12.0,132.0,1421.5,688.4791666666666,0.0,0.1222601059067959,0.1374060056950927,,-0.07695643494367554,-0.07101318572947958,1.0,1.0,1.0,1.0,1.0,1.0,0.623852224835672,0.5323063090945829,0.0,0.014015151515151515,0.026515151515151516,1.0,0.015915363687558647,0.0342955581008974,0.0,0.0,-1.1102230246251565e-16
2030,12.0,132.0,1278.1666666666667,686.9930555555557,0.0,0.10200906041273232,0.09329912395593458,,-0.07837429292371244,-0.06285031031655425,1.0,1.0,1.0,1.0,1.0,1.0,0.6015802892426422,0.5549321572473597,0.0,0.0022727272727272726,0.007575757575757576,1.0,0.017414568906870622,0.03264764155444858,0.0,0.0,4.440892098500626e-16
5966,12.0,132.0,1290.1666666666667,702.826388888889,0.0,0.13075856542149203,0.09209874895970098,,-0.08201387304196374,-0.06409840348167298,1.0,1.0,1.0,1.0,1.0,1.0,0.581900902702952,0.5624159250109805,0.0,0.0030303030303030303,0.007575757575757576,1.0,0.01730386737529346,0.0320614854715957,0.0,0.0,0.0
6733,12.0,132.0,1429.1666666666667,677.1875,0.0,0.10482979097945502,0.09547579856534544,,-0.05318462382942276,-0.053816533688212466,1.0,1.0,1.0,1.0,1.0,1.0,0.5280264917342313,0.5347640512392206,0.0,0.0022727272727272726,0.00909090909090909,1.0,0.015573830421185033,0.03348268252166654,0.0,0.0,2.220446049250313e-16
8553,12.0,132.0,1401.8333333333333,712.0416666666666,0.0,0.13175645002586409,0.10048676585969997,,-0.08253167977610863,-0.06571977368439179,1.0,1.0,1.0,1.0,1.0,1.0,0.6333384204519171,0.5615887833142663,0.0,0.0026515151515151512,0.006818181818181818,1.0,0.015907533411999943,0.031696602347761574,0.0,0.0,0.0
5823,12.0,132.0,1189.6666666666667,620.8888888888889,0.0,0.14930198915887763,0.13209814149910948,,-0.08699968502471622,-0.07053274105387218,1.0,1.0,1.0,1.0,1.0,1.0,0.5439108325676808,0.5504193477381657,0.0,0.012878787878787878,0.022727272727272724,1.0,0.01916630395502798,0.03758930752916846,0.0,0.0,6.661338147750939e-16
516,12.0,132.0,1331.5,691.6736111111112,0.0,0.13295417326392867,0.0573931877840288,,-0.08233805147468691,-0.04031962282391073,1.0,1.0,1.0,1.0,1.0,1.0,0.5869907189907362,0.5817017008472017,0.0,0.0022727272727272726,0.004545454545454546,1.0,0.01671644409926459,0.03205266022698231,0.0,0.0,-6.661338147750939e-16
6000,12.0,132.0,1371.8333333333333,741.6527777777778,0.0,0.127463670061732,0.12887079780158092,,-0.08105586712833865,-0.05769510402931149,1.0,1.0,1.0,1.0,1.0,1.0,0.5685058271271629,0.5273860556001334,0.0,0.0015151515151515152,0.0030303030303030303,1.0,0.016237827125945722,0.03029248878034173,0.0,0.0,-2.220446049250313e-16
4179,12.0,132.0,1260.1666666666667,659.013888888889,0.0,0.12757460963291864,0.11299524740189619,,-0.08360834139421229,-0.07975493336821989,1.0,1.0,1.0,1.0,1.0,1.0,0.5989834984921981,0.5905927537252523,0.0,0.0022727272727272726,0.00909090909090909,1.0,0.017797383099026978,0.03412377986846344,0.0,0.0,-4.440892098500626e-16
8959,12.0,132.0,1355.5,675.9513888888888,0.0,0.14767254590019518,0.11345067624876778,,-0.08760624785858946,-0.07158260157797562,1.0,1.0,1.0,1.0,1.0,1.0,0.49960805744750103,0.5430218456149895,0.0,0.006060606060606061,0.007575757575757576,1.0,0.016650211929106862,0.03339050383741803,0.0,0.0,4.440892098500626e-16
2111,12.0,132.0,1287.5,669.3680555555555,0.0,0.11893030842146482,0.1133508784330286,,-0.07797077094351945,-0.08211938306643683,1.0,1.0,1.0,1.0,1.0,1.0,0.584830596307422,0.545132667058399,0.0,0.011742424242424242,0.015151515151515152,1.0,0.01754394032576338,0.03420946587398565,0.0,0.0,-2.220446049250313e-16
4526,12.0,132.0,1194.8333333333333,683.8819444444445,0.0,0.11159898496808497,0.09860380237004336,,-0.0798082164136533,-0.05141626947809988,1.0,1.0,1.0,1.0,1.0,1.0,0.5483472796764731,0.5640024212048348,0.0,0.006439393939393939,0.007575757575757576,1.0,0.018684916492433663,0.03268919886291276,0.0,0.0,2.220446049250313e-16
5634,12.0,132.0,1169.8333333333333,655.9375,0.0,0.16106199454993284,0.13721688063247708,,-0.08076593295707532,-0.062050203421171714,1.0,1.0,1.0,1.0,1.0,1.0,0.5576041639474336,0.4923319191749767,0.0,0.00946969696969697,0.01590909090909091,1.0,0.019390076743002128,0.035514178182416624,0.0,0.0,-5.551115123125783e-16
4922,12.0,132.0,1368.3333333333333,737.1041666666665,0.0,0.14331554014075717,0.09915115829475588,,-0.08331726334240341,-0.05636688642759038,1.0,1.0,1.0,1.0,1.0,1.0,0.6236734159638287,0.6204436910327705,0.0,0.002777777777777777,0.0030303030303030303,1.0,0.016317230367974247,0.030182770159950318,0.0,0.0,2.220446049250313e-16
7953,12.0,132.0,1328.0,706.9583333333331,0.0,0.11998556451072186,0.1040864349029623,,-0.08674871571862873,-0.06855684944810353,1.0,1.0,1.0,1.0,1.0,1.0,0.6455031908847799,0.5374402041025249,0.0,0.0026515151515151512,0.0053030303030303025,1.0,0.016787827124557068,0.03167897289070765,0.0,0.0,2.220446049250313e-16
2456,12.0,132.0,1300.1666666666667,707.6388888888888,0.0,0.09116397416724953,0.061865598978756625,,-0.08053686067624831,-0.051638566424827906,1.0,1.0,1.0,1.0,1.0,1.0,0.5993172430387037,0.5640016931876181,0.0,0.004924242424242424,0.011363636363636362,1.0,0.017120756009694472,0.03167988935322207,0.0,0.0,0.0
6201,12.0,132.0,1201.3333333333333,624.8055555555555,0.0,0.143840696764317,0.10623120946674924,,-0.08618280536173917,-0.056380730619858786,1.0,1.0,1.0,1.0,1.0,1.0,0.5406793540957369,0.5345471014092479,0.0,0.004166666666666667,0.010606060606060605,1.0,0.018671870695161758,0.03588372277332523,0.0,0.0,-3.3306690738754696e-16
5977,12.0,132.0,1353.0,716.2916666666666,0.0,0.14346981288966312,0.12685119060308406,,-0.08133982117440079,-0.08048454737614735,1.0,1.0,1.0,1.0,1.0,1.0,0.569648989096143,0.5631606279325123,0.0,0.0053030303030303025,0.011363636363636362,1.0,0.016650040090154465,0.03149084942583075,0.0,0.0,-4.440892098500626e-16
9660,12.0,132.0,1311.3333333333333,677.0416666666667,0.0,0.11339782662254322,0.08330456253851236,,-0.06965225228537276,-0.05544486646717983,1.0,1.0,1.0,1.0,1.0,1.0,0.563013027399279,0.5735310671181194,0.0,0.0015151515151515152,0.0030303030303030303,1.0,0.016995670626746288,0.032791212599763184,0.0,0.0,-6.661338147750939e-16
4167,12.0,132.0,1395.1666666666667,705.3888888888888,0.0,0.12565362222993837,0.09512593722154944,,-0.08691227716223403,-0.05741400419223378,1.0,1.0,1.0,1.0,1.0,1.0,0.6175730628741104,0.5643932495777751,0.0,0.0015151515151515152,0.0030303030303030303,1.0,0.015986446006016588,0.03166428345655855,0.0,0.0,-2.220446049250313e-16
9650,12.0,132.0,1097.8333333333333,589.3680555555555,0.0,0.1512708510280985,0.12668569543687452,,-0.08522656626619543,-0.07867640630383126,1.0,1.0,1.0,1.0,1.0,1.0,0.5136727019312776,0.5736522800433222,0.0,0.007196969696969697,0.015151515151515152,1.0,0.020591033883244157,0.03878614829521474,0.0,0.0,2.220446049250313e-16
3900,12.0,132.0,1294.0,633.2638888888889,0.0,0.12106270588874955,0.11366348638722618,,-0.08388336777291283,-0.07806650862546916,1.0,1.0,1.0,1.0,1.0,1.0,0.5842771713790488,0.5355628934955602,0.0,0.006439393939393939,0.011363636363636362,1.0,0.01733962074519048,0.0358642001959758,0.0,0.0,2.220446049250313e-16
3801,12.0,132.0,1394.8333333333333,691.7430555555557,0.0,0.10008957917499145,0.10435201101909757,,-0.07895680795824855,-0.06658565002321286,1.0,1.0,1.0,1.0,1.0,1.0,0.637922548290763,0.6040616241433512,0.0,0.0007575757575757576,0.010606060606060605,1.0,0.015929056336109013,0.03249667961308076,0.0,0.0,-2.220446049250313e-16
8375,12.0,132.0,1316.3333333333333,663.2777777777777,0.0,0.10497664499058242,0.08111237648210813,,-0.0845405566338565,-0.06650468211161094,1.0,1.0,1.0,1.0,1.0,1.0,0.56607657328887,0.6163283135205868,0.0,0.0007575757575757576,0.0,1.0,0.016839611238236688,0.03342396278553908,0.0,0.0,2.220446049250313e-16
4982,12.0,132.0,1340.3333333333333,671.3055555555555,0.0,0.15346668482820203,0.15041063987593753,,-0.0836410432157706,-0.07596433448263658,1.0,1.0,1.0,1.0,1.0,1.0,0.5414080129239988,0.5272063812828077,0.0,0.019696969696969695,0.034848484848484844,1.0,0.01708403616752782,0.03561000995087583,0.0,0.0,-1.1102230246251565e-16
8308,12.0,132.0,1303.5,682.8611111111112,0.0,0.13170521707038368,0.09320740265519109,,-0.08496248034177678,-0.04691667212675819,1.0,1.0,1.0,1.0,1.0,1.0,0.5998852384734286,0.5175707117749218,0.0,0.007954545454545454,0.003787878787878788,1.0,0.017256705486201854,0.032805220714320286,0.0,0.0,-2.220446049250313e-16
1251,12.0,132.0,1368.0,738.048611111111,0.0,0.07479395565464589,0.10064140010179251,,-0.05102851260721487,-0.05964399962238234,1.0,1.0,1.0,1.0,1.0,1.0,0.5903172334904981,0.48558339672295264,0.0,0.0015151515151515152,0.0022727272727272726,1.0,0.016166865350506644,0.030348965969609325,0.0,0.0,0.0
8741,12.0,132.0,1229.5,649.3402777777777,0.0,0.13508179060474307,0.10585152280070056,,-0.08297484182799593,-0.059325668626798146,1.0,1.0,1.0,1.0,1.0,1.0,0.5713821444907341,0.5210693161516842,0.0,0.0037878787878787876,0.013636363636363636,1.0,0.018266398376570833,0.0348672096462705,0.0,0.0,4.440892098500626e-16
9985,12.0,132.0,1300.1666666666667,643.2083333333333,0.0,0.13426032411350639,0.09866119256248437,,-0.08147530818083018,-0.058174085449685116,1.0,1.0,1.0,1.0,1.0,1.0,0.6236491606672208,0.5756338273062233,0.0,0.00909090909090909,0.011363636363636362,1.0,0.017448551900210326,0.03526212594765506,0.0,0.0,-1.1102230246251565e-16
2333,12.0,132.0,1278.6666666666667,698.9305555555555,0.0,0.0827162520904316,0.07238800334264027,,-0.0665731245942605,0.0012939164155891711,1.0,1.0,1.0,1.0,1.0,1.0,0.5961978947869239,0.5419624508402708,0.0,0.0007575757575757576,0.007575757575757575,1.0,0.017329347071935865,0.03211677870381542,0.0,0.0,0.0
6926,12.0,132.0,1358.8333333333333,676.6111111111111,0.0,0.0836038672202191,0.06293433035394398,,-0.07803623862357348,-0.049607538555720684,1.0,1.0,1.0,1.0,1.0,1.0,0.6411469139415399,0.49434540105640296,0.0,0.0030303030303030303,0.012878787878787878,1.0,0.01634023569763855,0.03349271474003274,0.0,0.0,-2.220446049250313e-16
6845,12.0,132.0,1298.3333333333333,678.6388888888889,0.0,0.09618600722924785,0.08034025544218992,,-0.07291116024230575,-0.0664238634120072,1.0,1.0,1.0,1.0,1.0,1.0,0.6530104858695233,0.5704560530512467,0.0,0.0015151515151515152,0.0022727272727272726,1.0,0.017083162639894487,0.03276492740242188,0.0,0.0,2.220446049250313e-16
5676,12.0,132.0,1313.6666666666667,682.0763888888888,0.0,0.13463244556628007,0.10998755463353553,,-0.08162520393748551,-0.048065050783097724,1.0,1.0,1.0,1.0,1.0,1.0,0.5179435614735334,0.5600609593200647,0.0,0.006060606060606061,0.006818181818181818,1.0,0.017122198775423748,0.032806086055057256,0.0,0.0,-1.1102230246251565e-16
9243,12.0,132.0,1372.5,663.7152777777777,0.0,0.10567196061720308,0.08882724448915845,,-0.07874280545750818,-0.04020631654136906,1.0,1.0,1.0,1.0,1.0,1.0,0.6537511619044977,0.5861122671935082,0.0,0.001893939393939394,0.0053030303030303025,1.0,0.016167680891015085,0.03360682458680291,0.0,0.0,6.661338147750939e-16
7885,12.0,132.0,1241.6666666666667,682.7430555555555,0.0,0.1832585944652674,0.08403790813297382,,-0.08484532455460506,-0.04042255394873479,1.0,1.0,1.0,1.0,1.0,1.0,0.4189567809842285,0.6145273869820146,0.0,0.004292929292929292,0.0030303030303030303,1.0,0.018087998079370112,0.03239074818907745,0.0,0.0,4.440892098500626e-16
3421,12.0,132.0,1247.1666666666667,680.4166666666666,0.0,0.13272070454624488,0.1023747636140866,,-0.0807726314580287,-0.07609801398751301,1.0,1.0,1.0,1.0,1.0,1.0,0.6188007362616211,0.5397037021108146,0.0,0.0007575757575757576,0.004545454545454545,1.0,0.017775272352852155,0.03278742094887988,0.0,0.0,-1.1102230246251565e-16
5483,12.0,132.0,1242.8333333333333,652.7916666666666,0.0,0.10496621059320754,0.0592135320387992,,-0.08313386913087892,-0.04807593197066983,1.0,1.0,1.0,1.0,1.0,1.0,0.6329475924535728,0.6925585766785597,0.0,0.0003787878787878788,0.0,1.0,0.017841306358258924,0.03378368279770513,0.0,0.0,2.220446049250313e-16
6724,12.0,132.0,1312.5,688.2916666666665,0.0,0.08352766456868838,0.08574837335862419,,-0.07298960998869093,-0.07954656583505718,1.0,1.0,1.0,1.0,1.0,1.0,0.6133065708701829,0.5756130421447229,0.0,0.0015151515151515152,0.006060606060606061,1.0,0.016892459540997263,0.03227949795904929,0.0,0.0,4.440892098500626e-16
3138,12.0,132.0,1390.3333333333333,711.6458333333334,0.0,0.13383252462104028,0.08726956074776408,,-0.08299488087202107,-0.04495690747486861,1.0,1.0,1.0,1.0,1.0,1.0,0.5602724309978996,0.5573504239681748,0.0,0.001893939393939394,0.007575757575757576,1.0,0.016060015481256046,0.03156542375002389,0.0,0.0,0.0
6971,12.0,132.0,1326.5,689.9375,0.0,0.11150025890988347,0.12793704491742292,,-0.07858550875490751,-0.08043777209923184,1.0,1.0,1.0,1.0,1.0,1.0,0.6231993665092374,0.5699643728599221,0.0,0.0030303030303030303,0.01893939393939394,1.0,0.016845207185833832,0.03370793555143691,0.0,0.0,6.661338147750939e-16
8763,12.0,132.0,1297.0,664.0138888888888,0.0,0.12586369647259327,0.11269268767994983,,-0.07911608270248313,-0.06914730277284532,1.0,1.0,1.0,1.0,1.0,1.0,0.5314669595357543,0.5497245771262327,0.0,0.003787878787878788,0.012121212121212121,1.0,0.01728614396135023,0.03405550913174205,0.0,0.0,-4.440892098500626e-16
4984,12.0,132.0,1293.1666666666667,676.2638888888889,0.0,0.1071308942837114,0.06782685232846497,,-0.07008455107024411,-0.016313881705254604,1.0,1.0,1.0,1.0,1.0,1.0,0.5725210421002503,0.5708212991599116,0.0,0.0015151515151515152,0.0015151515151515152,1.0,0.017200734101283675,0.03263616046731244,0.0,0.0,0.0
8137,12.0,132.0,1363.0,732.6944444444445,0.0,0.09761104359476816,0.10114345429919105,,-0.08326999053322813,-0.06911833184212415,1.0,1.0,1.0,1.0,1.0,1.0,0.5912103302760643,0.5980271567036151,0.0,0.003409090909090909,0.006060606060606061,1.0,0.016266246310907128,0.03051667577304805,0.0,0.0,4.440892098500626e-16
3324,12.0,132.0,1288.1666666666667,673.7430555555555,0.0,0.09026815792311756,0.09331459320899996,,-0.0848507691031419,-0.07119060912260605,1.0,1.0,1.0,1.0,1.0,1.0,0.6722442074737435,0.6105096766037211,0.0,0.0011363636363636363,0.008333333333333333,1.0,0.017185229780047436,0.03332541033749605,0.0,0.0,-2.220446049250313e-16
